time,lat,long,LAeq
1530310315.0,41.146224218,-8.614042367,66.1
1530310616.0,41.146224218,-8.614042367,68.1
1530310919.0,41.146224218,-8.614042367,70.1
1530311220.0,41.146224218,-8.614042367,68.6
1530311523.0,41.146224218,-8.614042367,66.8
1530311825.0,41.146224218,-8.614042367,68.1
1530312127.0,41.146224218,-8.614042367,67.4
1530312429.0,41.146224218,-8.614042367,71.0
1530312731.0,41.146224218,-8.614042367,68.1
1530313033.0,41.146224218,-8.614042367,67.6
1530313335.0,41.146224218,-8.614042367,66.9
1530313637.0,41.146224218,-8.614042367,68.2
1530313939.0,41.146224218,-8.614042367,68.0
1530314181.0,41.146224218,-8.614042367,66.6
1530314483.0,41.146224218,-8.614042367,67.3
1530314785.0,41.146224218,-8.614042367,71.0
1530315087.0,41.146224218,-8.614042367,70.1
1530315389.0,41.146224218,-8.614042367,70.2
1530315691.0,41.146224218,-8.614042367,70.4
1530315993.0,41.146224218,-8.614042367,69.7
1530316295.0,41.146224218,-8.614042367,71.8
1530316597.0,41.146224218,-8.614042367,71.8
1530316899.0,41.146224218,-8.614042367,68.6
1530317201.0,41.146224218,-8.614042367,72.0
1530317504.0,41.146224218,-8.614042367,69.9
1530317806.0,41.146224218,-8.614042367,68.6
1530318108.0,41.146224218,-8.614042367,70.2
1530318410.0,41.146224218,-8.614042367,71.9
1530318712.0,41.146224218,-8.614042367,72.0
1530319014.0,41.146224218,-8.614042367,72.9
1530319316.0,41.146224218,-8.614042367,71.8
1530319618.0,41.146224218,-8.614042367,69.2
1530319920.0,41.146224218,-8.614042367,70.0
1530320222.0,41.146224218,-8.614042367,70.7
1530320524.0,41.146224218,-8.614042367,71.6
1530320826.0,41.146224218,-8.614042367,72.0
1530321128.0,41.146224218,-8.614042367,68.6
1530321430.0,41.146224218,-8.614042367,70.8
1530321732.0,41.146224218,-8.614042367,68.8
1530322034.0,41.146224218,-8.614042367,68.2
1530322336.0,41.146224218,-8.614042367,66.9
1530322638.0,41.146224218,-8.614042367,67.3
1530322880.0,41.146224218,-8.614042367,69.3
1530323183.0,41.146224218,-8.614042367,71.7
1530323485.0,41.146224218,-8.614042367,71.8
1530323786.0,41.146224218,-8.614042367,70.5
1530324089.0,41.146224218,-8.614042367,70.4
1530324391.0,41.146224218,-8.614042367,69.8
1530324693.0,41.146224218,-8.614042367,70.5
1530324995.0,41.146224218,-8.614042367,70.5
1530325297.0,41.146224218,-8.614042367,68.3
1530325599.0,41.146224218,-8.614042367,69.5
1530325901.0,41.146224218,-8.614042367,72.1
1530326203.0,41.146224218,-8.614042367,76.8
1530326505.0,41.146224218,-8.614042367,72.9
1530326807.0,41.146224218,-8.614042367,70.7
1530327109.0,41.146224218,-8.614042367,73.2
1530327411.0,41.146224218,-8.614042367,71.8
1530327713.0,41.146224218,-8.614042367,71.6
1530328015.0,41.146224218,-8.614042367,70.4
1530328317.0,41.146224218,-8.614042367,69.7
1530328619.0,41.146224218,-8.614042367,71.4
1530328921.0,41.146224218,-8.614042367,67.4
1530329223.0,41.146224218,-8.614042367,70.9
1530329525.0,41.146224218,-8.614042367,68.6
1530329827.0,41.146224218,-8.614042367,68.1
1530330129.0,41.146224218,-8.614042367,66.7
1530330432.0,41.146224218,-8.614042367,67.7
1530330734.0,41.146224218,-8.614042367,68.4
1530331036.0,41.146224218,-8.614042367,67.0
1530331338.0,41.146224218,-8.614042367,65.4
1530331580.0,41.146224218,-8.614042367,65.6
1530331882.0,41.146224218,-8.614042367,68.3
1530332184.0,41.146224218,-8.614042367,64.2
1530332486.0,41.146224218,-8.614042367,64.1
1530332788.0,41.146224218,-8.614042367,66.0
1530333090.0,41.146224218,-8.614042367,75.4
1530333392.0,41.146224218,-8.614042367,82.7
1530333694.0,41.146224218,-8.614042367,72.8
1530333996.0,41.146224218,-8.614042367,77.6
1530334298.0,41.146224218,-8.614042367,73.1
1530334600.0,41.146224218,-8.614042367,71.3
1530334902.0,41.146224218,-8.614042367,71.6
1530335204.0,41.146224218,-8.614042367,78.9
1530335506.0,41.146224218,-8.614042367,75.5
1530335808.0,41.146224218,-8.614042367,66.8
1530336110.0,41.146224218,-8.614042367,75.1
1530336412.0,41.146224218,-8.614042367,65.2
1530336714.0,41.146224218,-8.614042367,72.3
1530337017.0,41.146224218,-8.614042367,65.0
1530337318.0,41.146224218,-8.614042367,60.1
1530337620.0,41.146224218,-8.614042367,63.3
1530337923.0,41.146224218,-8.614042367,73.1
1530338225.0,41.146224218,-8.614042367,76.4
1530338527.0,41.146224218,-8.614042367,66.4
1530338829.0,41.146224218,-8.614042367,61.0
1530339131.0,41.146224218,-8.614042367,61.5
1530339433.0,41.146224218,-8.614042367,63.7
1530339735.0,41.146224218,-8.614042367,61.8
1530340037.0,41.146224218,-8.614042367,61.8
1530340339.0,41.146224218,-8.614042367,60.0
1530340581.0,41.146224218,-8.614042367,61.6
1530340883.0,41.146224218,-8.614042367,61.0
1530341185.0,41.146224218,-8.614042367,60.3
1530341487.0,41.146224218,-8.614042367,61.7
1530341789.0,41.146224218,-8.614042367,64.5
1530342091.0,41.146224218,-8.614042367,70.3
1530342393.0,41.146224218,-8.614042367,66.3
1530342695.0,41.146224218,-8.614042367,68.1
1530342997.0,41.146224218,-8.614042367,66.6
1530343299.0,41.146224218,-8.614042367,62.8
1530343601.0,41.146224218,-8.614042367,61.0
1530343903.0,41.146224218,-8.614042367,62.6
1530344205.0,41.146224218,-8.614042367,64.4
1530344507.0,41.146224218,-8.614042367,69.2
1530344809.0,41.146224218,-8.614042367,62.9
1530345111.0,41.146224218,-8.614042367,63.4
1530345413.0,41.146224218,-8.614042367,62.4
1530345715.0,41.146224218,-8.614042367,62.8
1530346017.0,41.146224218,-8.614042367,62.9
1530346319.0,41.146224218,-8.614042367,63.8
1530346622.0,41.146224218,-8.614042367,63.1
1530346924.0,41.146224218,-8.614042367,62.3
1530347225.0,41.146224218,-8.614042367,62.7
1530347527.0,41.146224218,-8.614042367,62.4
1530347830.0,41.146224218,-8.614042367,64.6
1530348132.0,41.146224218,-8.614042367,61.8
1530348434.0,41.146224218,-8.614042367,63.4
1530348736.0,41.146224218,-8.614042367,62.8
1530349038.0,41.146224218,-8.614042367,63.0
1530349280.0,41.146224218,-8.614042367,63.5
1530349582.0,41.146224218,-8.614042367,64.0
1530349884.0,41.146224218,-8.614042367,64.5
1530350186.0,41.146224218,-8.614042367,63.8
1530350488.0,41.146224218,-8.614042367,62.5
1530350790.0,41.146224218,-8.614042367,62.6
1530351092.0,41.146224218,-8.614042367,63.7
1530351394.0,41.146224218,-8.614042367,64.5
1530351696.0,41.146224218,-8.614042367,63.5
1530351998.0,41.146224218,-8.614042367,64.1
1530352300.0,41.146224218,-8.614042367,64.9
1530352602.0,41.146224218,-8.614042367,63.7
1530352904.0,41.146224218,-8.614042367,69.0
1530353206.0,41.146224218,-8.614042367,64.0
1530353508.0,41.146224218,-8.614042367,64.1
1530353810.0,41.146224218,-8.614042367,64.1
1530354112.0,41.146224218,-8.614042367,64.4
1530354414.0,41.146224218,-8.614042367,62.3
1530354716.0,41.146224218,-8.614042367,63.3
1530355018.0,41.146224218,-8.614042367,63.7
1530355321.0,41.146224218,-8.614042367,64.1
1530355623.0,41.146224218,-8.614042367,62.2
1530355925.0,41.146224218,-8.614042367,63.4
1530356227.0,41.146224218,-8.614042367,64.5
1530356529.0,41.146224218,-8.614042367,62.5
1530356831.0,41.146224218,-8.614042367,64.1
1530357133.0,41.146224218,-8.614042367,64.2
1530357435.0,41.146224218,-8.614042367,62.7
1530357737.0,41.146224218,-8.614042367,62.6
1530358043.0,41.146224218,-8.614042367,61.4
1530358281.0,41.146224218,-8.614042367,63.6
1530358583.0,41.146224218,-8.614042367,63.1
1530358885.0,41.146224218,-8.614042367,63.9
1530359187.0,41.146224218,-8.614042367,63.6
1530359489.0,41.146224218,-8.614042367,65.1
1530359791.0,41.146224218,-8.614042367,63.0
1530360093.0,41.146224218,-8.614042367,62.5
1530360395.0,41.146224218,-8.614042367,62.8
1530360697.0,41.146224218,-8.614042367,66.4
1530360999.0,41.146224218,-8.614042367,64.0
1530361301.0,41.146224218,-8.614042367,62.5
1530361603.0,41.146224218,-8.614042367,63.0
1530361905.0,41.146224218,-8.614042367,63.5
1530362207.0,41.146224218,-8.614042367,63.1
1530362509.0,41.146224218,-8.614042367,62.7
1530362811.0,41.146224218,-8.614042367,68.6
1530363113.0,41.146224218,-8.614042367,63.6
1530363415.0,41.146224218,-8.614042367,63.0
1530363718.0,41.146224218,-8.614042367,63.0
1530364020.0,41.146224218,-8.614042367,63.8
1530364321.0,41.146224218,-8.614042367,64.9
1530364624.0,41.146224218,-8.614042367,63.8
1530364925.0,41.146224218,-8.614042367,65.9
1530365228.0,41.146224218,-8.614042367,64.9
1530365530.0,41.146224218,-8.614042367,63.4
1530365832.0,41.146224218,-8.614042367,63.9
1530366134.0,41.146224218,-8.614042367,63.6
1530366436.0,41.146224218,-8.614042367,64.5
1530366738.0,41.146224218,-8.614042367,63.7
1530366980.0,41.146224218,-8.614042367,64.2
1530367282.0,41.146224218,-8.614042367,64.9
1530367584.0,41.146224218,-8.614042367,64.4
1530367886.0,41.146224218,-8.614042367,64.0
1530368188.0,41.146224218,-8.614042367,63.9
1530368490.0,41.146224218,-8.614042367,62.7
1530368792.0,41.146224218,-8.614042367,64.8
1530369094.0,41.146224218,-8.614042367,66.3
1530369396.0,41.146224218,-8.614042367,63.5
1530369698.0,41.146224218,-8.614042367,63.9
1530370000.0,41.146224218,-8.614042367,65.4
1530370302.0,41.146224218,-8.614042367,63.8
1530370604.0,41.146224218,-8.614042367,63.5
1530370906.0,41.146224218,-8.614042367,66.3
1530371208.0,41.146224218,-8.614042367,65.2
1530371510.0,41.146224218,-8.614042367,64.7
1530371812.0,41.146224218,-8.614042367,65.2
1530372114.0,41.146224218,-8.614042367,65.2
1530372416.0,41.146224218,-8.614042367,64.5
1530372718.0,41.146224218,-8.614042367,65.1
1530373020.0,41.146224218,-8.614042367,79.9
1530373323.0,41.146224218,-8.614042367,65.3
1530373624.0,41.146224218,-8.614042367,65.2
1530373926.0,41.146224218,-8.614042367,66.4
1530374228.0,41.146224218,-8.614042367,65.8
1530374530.0,41.146224218,-8.614042367,68.1
1530374833.0,41.146224218,-8.614042367,67.4
1530375135.0,41.146224218,-8.614042367,65.8
1530375437.0,41.146224218,-8.614042367,66.1
1530375679.0,41.146224218,-8.614042367,69.5
1530375981.0,41.146224218,-8.614042367,66.7
1530376283.0,41.146224218,-8.614042367,66.5
1530376585.0,41.146224218,-8.614042367,65.5
1530376887.0,41.146224218,-8.614042367,68.0
1530377189.0,41.146224218,-8.614042367,66.8
1530377491.0,41.146224218,-8.614042367,68.7
1530377793.0,41.146224218,-8.614042367,67.0
1530378095.0,41.146224218,-8.614042367,66.8
1530378397.0,41.146224218,-8.614042367,65.7
1530378699.0,41.146224218,-8.614042367,64.5
1530379001.0,41.146224218,-8.614042367,64.6
1530379303.0,41.146224218,-8.614042367,65.5
1530379605.0,41.146224218,-8.614042367,62.8
1530379907.0,41.146224218,-8.614042367,65.2
1530380209.0,41.146224218,-8.614042367,63.0
1530380511.0,41.146224218,-8.614042367,75.8
1530380813.0,41.146224218,-8.614042367,64.6
1530381116.0,41.146224218,-8.614042367,64.9
1530381417.0,41.146224218,-8.614042367,64.5
1530381719.0,41.146224218,-8.614042367,64.8
1530382021.0,41.146224218,-8.614042367,65.5
1530382323.0,41.146224218,-8.614042367,69.8
1530382625.0,41.146224218,-8.614042367,64.2
1530382927.0,41.146224218,-8.614042367,64.5
1530383230.0,41.146224218,-8.614042367,75.5
1530383532.0,41.146224218,-8.614042367,64.2
1530383834.0,41.146224218,-8.614042367,62.4
1530384136.0,41.146224218,-8.614042367,62.9
1530384438.0,41.146224218,-8.614042367,63.1
1530384680.0,41.146224218,-8.614042367,64.7
1530384982.0,41.146224218,-8.614042367,64.7
1530385284.0,41.146224218,-8.614042367,68.6
1530385586.0,41.146224218,-8.614042367,67.1
1530385888.0,41.146224218,-8.614042367,67.1
1530386190.0,41.146224218,-8.614042367,68.5
1530386492.0,41.146224218,-8.614042367,66.1
1530386794.0,41.146224218,-8.614042367,66.4
1530387096.0,41.146224218,-8.614042367,67.1
1530387398.0,41.146224218,-8.614042367,65.8
1530387700.0,41.146224218,-8.614042367,68.3
1530388002.0,41.146224218,-8.614042367,67.9
1530388304.0,41.146224218,-8.614042367,66.7
1530388606.0,41.146224218,-8.614042367,70.2
1530388908.0,41.146224218,-8.614042367,65.3
1530389210.0,41.146224218,-8.614042367,65.3
1530389512.0,41.146224218,-8.614042367,66.6
1530389814.0,41.146224218,-8.614042367,65.8
1530390116.0,41.146224218,-8.614042367,69.4
1530390419.0,41.146224218,-8.614042367,66.5
1530390721.0,41.146224218,-8.614042367,66.9
1530391022.0,41.146224218,-8.614042367,67.4
1530391324.0,41.146224218,-8.614042367,66.6
1530391627.0,41.146224218,-8.614042367,66.8
1530391929.0,41.146224218,-8.614042367,67.1
1530392231.0,41.146224218,-8.614042367,67.7
1530392533.0,41.146224218,-8.614042367,65.6
1530392835.0,41.146224218,-8.614042367,66.5
1530393137.0,41.146224218,-8.614042367,69.2
1530393379.0,41.146224218,-8.614042367,66.6
1530393681.0,41.146224218,-8.614042367,68.5
1530393983.0,41.146224218,-8.614042367,66.9
1530394285.0,41.146224218,-8.614042367,66.3
1530394587.0,41.146224218,-8.614042367,69.5
1530394889.0,41.146224218,-8.614042367,67.6
1530395191.0,41.146224218,-8.614042367,68.2
1530395493.0,41.146224218,-8.614042367,80.8
1530395795.0,41.146224218,-8.614042367,77.0
1530396098.0,41.146224218,-8.614042367,85.8
1530396399.0,41.146224218,-8.614042367,68.1
1530396701.0,41.146224218,-8.614042367,70.5
1530397003.0,41.146224218,-8.614042367,68.7
1530397305.0,41.146224218,-8.614042367,67.9
1530397607.0,41.146224218,-8.614042367,67.7
1530397910.0,41.146224218,-8.614042367,70.9
1530398212.0,41.146224218,-8.614042367,69.5
1530398513.0,41.146224218,-8.614042367,73.5
1530398816.0,41.146224218,-8.614042367,70.0
1530399118.0,41.146224218,-8.614042367,67.5
1530399420.0,41.146224218,-8.614042367,70.5
1530399722.0,41.146224218,-8.614042367,70.4
1530400024.0,41.146224218,-8.614042367,71.4
1530400326.0,41.146224218,-8.614042367,71.5
1530400628.0,41.146224218,-8.614042367,70.8
1530400930.0,41.146224218,-8.614042367,71.3
1530401232.0,41.146224218,-8.614042367,70.7
1530401534.0,41.146224218,-8.614042367,69.0
1530401836.0,41.146224218,-8.614042367,69.9
1530402078.0,41.146224218,-8.614042367,70.0
1530402380.0,41.146224218,-8.614042367,70.7
1530402682.0,41.146224218,-8.614042367,70.1
1530402984.0,41.146224218,-8.614042367,69.6
1530403286.0,41.146224218,-8.614042367,71.3
1530403588.0,41.146224218,-8.614042367,72.6
1530403890.0,41.146224218,-8.614042367,71.4
1530404192.0,41.146224218,-8.614042367,72.9
1530404495.0,41.146224218,-8.614042367,69.0
1530404797.0,41.146224218,-8.614042367,70.9
1530405099.0,41.146224218,-8.614042367,73.1
1530405401.0,41.146224218,-8.614042367,71.4
1530405703.0,41.146224218,-8.614042367,71.5
1530406005.0,41.146224218,-8.614042367,72.4
1530406307.0,41.146224218,-8.614042367,76.2
1530406609.0,41.146224218,-8.614042367,73.5
1530406911.0,41.146224218,-8.614042367,70.8
1530407213.0,41.146224218,-8.614042367,69.8
1530407515.0,41.146224218,-8.614042367,70.4
1530407817.0,41.146224218,-8.614042367,70.2
1530408119.0,41.146224218,-8.614042367,71.1
1530408421.0,41.146224218,-8.614042367,72.5
1530408723.0,41.146224218,-8.614042367,69.9
1530409025.0,41.146224218,-8.614042367,69.8
1530409327.0,41.146224218,-8.614042367,70.5
1530409629.0,41.146224218,-8.614042367,73.7
1530409931.0,41.146224218,-8.614042367,73.3
1530410233.0,41.146224218,-8.614042367,71.2
1530410535.0,41.146224218,-8.614042367,71.2
1530410777.0,41.146224218,-8.614042367,74.2
1530411080.0,41.146224218,-8.614042367,72.6
1530411382.0,41.146224218,-8.614042367,78.3
1530411684.0,41.146224218,-8.614042367,74.8
1530411986.0,41.146224218,-8.614042367,74.6
1530412288.0,41.146224218,-8.614042367,73.8
1530412590.0,41.146224218,-8.614042367,72.0
1530412892.0,41.146224218,-8.614042367,72.8
1530413194.0,41.146224218,-8.614042367,71.3
1530413496.0,41.146224218,-8.614042367,74.5
1530413798.0,41.146224218,-8.614042367,71.0
1530414100.0,41.146224218,-8.614042367,71.2
1530414402.0,41.146224218,-8.614042367,68.9
1530414704.0,41.146224218,-8.614042367,68.9
1530415006.0,41.146224218,-8.614042367,66.2
1530415308.0,41.146224218,-8.614042367,68.3
1530415610.0,41.146224218,-8.614042367,67.7
1530415912.0,41.146224218,-8.614042367,69.5
1530416214.0,41.146224218,-8.614042367,67.6
1530416516.0,41.146224218,-8.614042367,67.8
1530416818.0,41.146224218,-8.614042367,67.7
1530417120.0,41.146224218,-8.614042367,71.2
1530417422.0,41.146224218,-8.614042367,66.6
1530417724.0,41.146224218,-8.614042367,66.9
1530418027.0,41.146224218,-8.614042367,69.6
1530418328.0,41.146224218,-8.614042367,70.6
1530418630.0,41.146224218,-8.614042367,65.0
1530418932.0,41.146224218,-8.614042367,67.6
1530419235.0,41.146224218,-8.614042367,71.3
1530419537.0,41.146224218,-8.614042367,83.6
1530419779.0,41.146224218,-8.614042367,77.6
1530420081.0,41.146224218,-8.614042367,65.9
1530420383.0,41.146224218,-8.614042367,66.5
1530420685.0,41.146224218,-8.614042367,75.9
1530420987.0,41.146224218,-8.614042367,71.0
1530421289.0,41.146224218,-8.614042367,82.2
1530421591.0,41.146224218,-8.614042367,67.0
1530421893.0,41.146224218,-8.614042367,70.6
1530422195.0,41.146224218,-8.614042367,60.8
1530422497.0,41.146224218,-8.614042367,66.5
1530422799.0,41.146224218,-8.614042367,69.9
1530423101.0,41.146224218,-8.614042367,64.4
1530423403.0,41.146224218,-8.614042367,71.1
1530423705.0,41.146224218,-8.614042367,78.5
1530424007.0,41.146224218,-8.614042367,74.8
1530424309.0,41.146224218,-8.614042367,68.2
1530424611.0,41.146224218,-8.614042367,75.1
1530424913.0,41.146224218,-8.614042367,65.0
1530425215.0,41.146224218,-8.614042367,78.2
1530425518.0,41.146224218,-8.614042367,62.1
1530425820.0,41.146224218,-8.614042367,65.0
1530426122.0,41.146224218,-8.614042367,60.8
1530426424.0,41.146224218,-8.614042367,58.3
1530426726.0,41.146224218,-8.614042367,60.3
1530427330.0,41.146224218,-8.614042367,60.6
1530427632.0,41.146224218,-8.614042367,61.1
1530427934.0,41.146224218,-8.614042367,59.9
1530428236.0,41.146224218,-8.614042367,59.0
1530428478.0,41.146224218,-8.614042367,60.7
1530428780.0,41.146224218,-8.614042367,59.5
1530429082.0,41.146224218,-8.614042367,60.1
1530429384.0,41.146224218,-8.614042367,59.9
1530429686.0,41.146224218,-8.614042367,61.8
1530429988.0,41.146224218,-8.614042367,61.6
1530430290.0,41.146224218,-8.614042367,61.0
1530430592.0,41.146224218,-8.614042367,60.8
1530430894.0,41.146224218,-8.614042367,61.0
1530431196.0,41.146224218,-8.614042367,60.5
1530431498.0,41.146224218,-8.614042367,60.6
1530431800.0,41.146224218,-8.614042367,62.1
1530432102.0,41.146224218,-8.614042367,60.1
1530432404.0,41.146224218,-8.614042367,61.9
1530432706.0,41.146224218,-8.614042367,60.1
1530433008.0,41.146224218,-8.614042367,62.6
1530433310.0,41.146224218,-8.614042367,63.0
1530433612.0,41.146224218,-8.614042367,60.3
1530433914.0,41.146224218,-8.614042367,61.1
1530434217.0,41.146224218,-8.614042367,63.0
1530434518.0,41.146224218,-8.614042367,64.2
1530434821.0,41.146224218,-8.614042367,61.6
1530435123.0,41.146224218,-8.614042367,62.1
1530435425.0,41.146224218,-8.614042367,73.8
1530435727.0,41.146224218,-8.614042367,64.0
1530436029.0,41.146224218,-8.614042367,62.2
1530436331.0,41.146224218,-8.614042367,62.6
1530436633.0,41.146224218,-8.614042367,63.4
1530436935.0,41.146224218,-8.614042367,62.4
1530437177.0,41.146224218,-8.614042367,64.3
1530437479.0,41.146224218,-8.614042367,67.9
1530437781.0,41.146224218,-8.614042367,62.9
1530438083.0,41.146224218,-8.614042367,65.9
1530438385.0,41.146224218,-8.614042367,64.4
1530438687.0,41.146224218,-8.614042367,64.3
1530438989.0,41.146224218,-8.614042367,64.1
1530439291.0,41.146224218,-8.614042367,66.0
1530439593.0,41.146224218,-8.614042367,63.1
1530439895.0,41.146224218,-8.614042367,63.9
1530440197.0,41.146224218,-8.614042367,63.4
1530440499.0,41.146224218,-8.614042367,63.8
1530440801.0,41.146224218,-8.614042367,62.7
1530441103.0,41.146224218,-8.614042367,62.6
1530441405.0,41.146224218,-8.614042367,63.3
1530441707.0,41.146224218,-8.614042367,65.2
1530442009.0,41.146224218,-8.614042367,65.6
1530442311.0,41.146224218,-8.614042367,64.5
1530442613.0,41.146224218,-8.614042367,62.9
1530442915.0,41.146224218,-8.614042367,63.4
1530443217.0,41.146224218,-8.614042367,62.8
1530443519.0,41.146224218,-8.614042367,64.3
1530443822.0,41.146224218,-8.614042367,62.3
1530444123.0,41.146224218,-8.614042367,63.1
1530444425.0,41.146224218,-8.614042367,62.1
1530444728.0,41.146224218,-8.614042367,63.4
1530445030.0,41.146224218,-8.614042367,62.5
1530295000.0,41.150122921,-8.607110381,72.6
1530295302.0,41.150122921,-8.607110381,69.4
1530295604.0,41.150122921,-8.607110381,72.6
1530295913.0,41.150122921,-8.607110381,69.1
1530296215.0,41.150122921,-8.607110381,70.1
1530296518.0,41.150122921,-8.607110381,71.9
1530296827.0,41.150122921,-8.607110381,68.7
1530297128.0,41.150122921,-8.607110381,69.1
1530297431.0,41.150122921,-8.607110381,70.2
1530297733.0,41.150122921,-8.607110381,71.0
1530298035.0,41.150122921,-8.607110381,70.0
1530298337.0,41.150122921,-8.607110381,73.0
1530298639.0,41.150122921,-8.607110381,71.2
1530298881.0,41.150122921,-8.607110381,70.2
1530299183.0,41.150122921,-8.607110381,70.3
1530299485.0,41.150122921,-8.607110381,69.9
1530299787.0,41.150122921,-8.607110381,73.3
1530300089.0,41.150122921,-8.607110381,72.0
1530300391.0,41.150122921,-8.607110381,70.9
1530300693.0,41.150122921,-8.607110381,70.9
1530300995.0,41.150122921,-8.607110381,69.3
1530301298.0,41.150122921,-8.607110381,67.6
1530301600.0,41.150122921,-8.607110381,70.0
1530301902.0,41.150122921,-8.607110381,71.1
1530302204.0,41.150122921,-8.607110381,70.9
1530302506.0,41.150122921,-8.607110381,70.3
1530302808.0,41.150122921,-8.607110381,69.7
1530303110.0,41.150122921,-8.607110381,70.6
1530303412.0,41.150122921,-8.607110381,72.5
1530303714.0,41.150122921,-8.607110381,70.7
1530304016.0,41.150122921,-8.607110381,69.6
1530304318.0,41.150122921,-8.607110381,71.1
1530304620.0,41.150122921,-8.607110381,70.4
1530304922.0,41.150122921,-8.607110381,69.3
1530305224.0,41.150122921,-8.607110381,78.8
1530305526.0,41.150122921,-8.607110381,71.5
1530305829.0,41.150122921,-8.607110381,68.0
1530306131.0,41.150122921,-8.607110381,67.1
1530306433.0,41.150122921,-8.607110381,68.5
1530306735.0,41.150122921,-8.607110381,71.4
1530307037.0,41.150122921,-8.607110381,68.5
1530307339.0,41.150122921,-8.607110381,67.5
1530307581.0,41.150122921,-8.607110381,70.1
1530307883.0,41.150122921,-8.607110381,69.3
1530308185.0,41.150122921,-8.607110381,69.7
1530308487.0,41.150122921,-8.607110381,70.7
1530308789.0,41.150122921,-8.607110381,69.5
1530309393.0,41.150122921,-8.607110381,68.7
1530309695.0,41.150122921,-8.607110381,66.3
1530309997.0,41.150122921,-8.607110381,71.6
1530310299.0,41.150122921,-8.607110381,67.7
1530310602.0,41.150122921,-8.607110381,68.7
1530310904.0,41.150122921,-8.607110381,68.0
1530311206.0,41.150122921,-8.607110381,69.4
1530311508.0,41.150122921,-8.607110381,68.2
1530311810.0,41.150122921,-8.607110381,72.4
1530312112.0,41.150122921,-8.607110381,67.3
1530312414.0,41.150122921,-8.607110381,66.2
1530312716.0,41.150122921,-8.607110381,70.9
1530313018.0,41.150122921,-8.607110381,68.9
1530313320.0,41.150122921,-8.607110381,66.6
1530313622.0,41.150122921,-8.607110381,65.0
1530313924.0,41.150122921,-8.607110381,66.0
1530314226.0,41.150122921,-8.607110381,66.6
1530314528.0,41.150122921,-8.607110381,68.2
1530314830.0,41.150122921,-8.607110381,65.5
1530315132.0,41.150122921,-8.607110381,65.6
1530315434.0,41.150122921,-8.607110381,67.3
1530315737.0,41.150122921,-8.607110381,68.1
1530316039.0,41.150122921,-8.607110381,62.8
1530316281.0,41.150122921,-8.607110381,67.0
1530316583.0,41.150122921,-8.607110381,72.0
1530316885.0,41.150122921,-8.607110381,67.3
1530317187.0,41.150122921,-8.607110381,64.8
1530317489.0,41.150122921,-8.607110381,69.3
1530317791.0,41.150122921,-8.607110381,62.9
1530318093.0,41.150122921,-8.607110381,63.5
1530318395.0,41.150122921,-8.607110381,64.4
1530318697.0,41.150122921,-8.607110381,64.1
1530318999.0,41.150122921,-8.607110381,65.0
1530319301.0,41.150122921,-8.607110381,66.4
1530319603.0,41.150122921,-8.607110381,65.1
1530319905.0,41.150122921,-8.607110381,70.0
1530320207.0,41.150122921,-8.607110381,69.2
1530320510.0,41.150122921,-8.607110381,67.6
1530320812.0,41.150122921,-8.607110381,66.6
1530321113.0,41.150122921,-8.607110381,67.0
1530321415.0,41.150122921,-8.607110381,68.1
1530321718.0,41.150122921,-8.607110381,64.4
1530322020.0,41.150122921,-8.607110381,64.5
1530322322.0,41.150122921,-8.607110381,66.7
1530322624.0,41.150122921,-8.607110381,61.0
1530322926.0,41.150122921,-8.607110381,60.4
1530323228.0,41.150122921,-8.607110381,65.0
1530323530.0,41.150122921,-8.607110381,69.2
1530323832.0,41.150122921,-8.607110381,65.9
1530324134.0,41.150122921,-8.607110381,68.3
1530324436.0,41.150122921,-8.607110381,68.1
1530324738.0,41.150122921,-8.607110381,62.8
1530324980.0,41.150122921,-8.607110381,66.1
1530325282.0,41.150122921,-8.607110381,63.4
1530325585.0,41.150122921,-8.607110381,66.4
1530325887.0,41.150122921,-8.607110381,67.0
1530326189.0,41.150122921,-8.607110381,61.3
1530326491.0,41.150122921,-8.607110381,61.8
1530326793.0,41.150122921,-8.607110381,63.6
1530327095.0,41.150122921,-8.607110381,67.6
1530327397.0,41.150122921,-8.607110381,67.8
1530327699.0,41.150122921,-8.607110381,67.6
1530328001.0,41.150122921,-8.607110381,63.3
1530328303.0,41.150122921,-8.607110381,63.3
1530328605.0,41.150122921,-8.607110381,60.3
1530328907.0,41.150122921,-8.607110381,59.6
1530329209.0,41.150122921,-8.607110381,63.9
1530329511.0,41.150122921,-8.607110381,63.1
1530329813.0,41.150122921,-8.607110381,68.7
1530330115.0,41.150122921,-8.607110381,68.7
1530330417.0,41.150122921,-8.607110381,65.7
1530330719.0,41.150122921,-8.607110381,71.0
1530331022.0,41.150122921,-8.607110381,58.1
1530331324.0,41.150122921,-8.607110381,65.6
1530331626.0,41.150122921,-8.607110381,65.8
1530331928.0,41.150122921,-8.607110381,67.0
1530332230.0,41.150122921,-8.607110381,66.9
1530332532.0,41.150122921,-8.607110381,65.4
1530332834.0,41.150122921,-8.607110381,66.4
1530333136.0,41.150122921,-8.607110381,68.8
1530333438.0,41.150122921,-8.607110381,66.2
1530333680.0,41.150122921,-8.607110381,69.7
1530333982.0,41.150122921,-8.607110381,66.4
1530334284.0,41.150122921,-8.607110381,68.3
1530334586.0,41.150122921,-8.607110381,69.0
1530334888.0,41.150122921,-8.607110381,70.9
